year,site,mean_dayl.s_Jan,mean_srad.wm2_Jan,mean_tmax.c_Jan,mean_tmin.c_Jan,mean_vp.pa_Jan,sum_prcp.mm_Jan,mean_dayl.s_Feb,mean_srad.wm2_Feb,mean_tmax.c_Feb,mean_tmin.c_Feb,mean_vp.pa_Feb,sum_prcp.mm_Feb,mean_dayl.s_Mar,mean_srad.wm2_Mar,mean_tmax.c_Mar,mean_tmin.c_Mar,mean_vp.pa_Mar,sum_prcp.mm_Mar,mean_dayl.s_Apr,mean_srad.wm2_Apr,mean_tmax.c_Apr,mean_tmin.c_Apr,mean_vp.pa_Apr,sum_prcp.mm_Apr,mean_dayl.s_May,mean_srad.wm2_May,mean_tmax.c_May,mean_tmin.c_May,mean_vp.pa_May,sum_prcp.mm_May,mean_dayl.s_Jun,mean_srad.wm2_Jun,mean_tmax.c_Jun,mean_tmin.c_Jun,mean_vp.pa_Jun,sum_prcp.mm_Jun,mean_dayl.s_Jul,mean_srad.wm2_Jul,mean_tmax.c_Jul,mean_tmin.c_Jul,mean_vp.pa_Jul,sum_prcp.mm_Jul,mean_dayl.s_Aug,mean_srad.wm2_Aug,mean_tmax.c_Aug,mean_tmin.c_Aug,mean_vp.pa_Aug,sum_prcp.mm_Aug,mean_dayl.s_Sep,mean_srad.wm2_Sep,mean_tmax.c_Sep,mean_tmin.c_Sep,mean_vp.pa_Sep,sum_prcp.mm_Sep,mean_dayl.s_Oct,mean_srad.wm2_Oct,mean_tmax.c_Oct,mean_tmin.c_Oct,mean_vp.pa_Oct,sum_prcp.mm_Oct,mean_dayl.s_Nov,mean_srad.wm2_Nov,mean_tmax.c_Nov,mean_tmin.c_Nov,mean_vp.pa_Nov,sum_prcp.mm_Nov,mean_dayl.s_Dec,mean_srad.wm2_Dec,mean_tmax.c_Dec,mean_tmin.c_Dec,mean_vp.pa_Dec,sum_prcp.mm_Dec
2017,ARH2,35579.40903225807,221.8,11.6,2.3,780.4,83.9,38489.3,288.8357142857143,16.5075,4.526071428571429,892.4889285714286,58.8,42372.355161290325,328.078064516129,17.733548387096775,6.41741935483871,1016.7974193548387,174.87,46520.94066666667,382.6333333333333,24.174333333333333,12.175666666666666,1452.902,178.87,50002.342903225806,400.0935483870968,26.45774193548387,14.706129032258065,1716.1564516129033,135.92000000000002,51745.484,379.93033333333335,30.516333333333332,19.783333333333335,2328.758,93.42,50924.47548387097,375.2448387096774,32.46225806451613,22.371290322580645,2719.053225806452,118.99000000000001,47903.22774193549,358.96,29.76967741935484,20.028387096774193,2354.8264516129034,180.28,43890.57366666666,376.4386666666667,28.961,16.887666666666668,1957.32,48.21,39751.21193548387,310.2958064516129,23.881612903225808,10.703870967741935,1377.4303225806452,73.11,36301.884,242.609,17.007,4.929,920.34,37.88,34646.71290322581,187.53870967741935,9.406129032258065,-0.3387096774193548,637.0109677419355,158.62
2017,COH1,34028.47387096774,254.8,5.5,-8.3,296.6,23.6,37550.2,311.375,11.405357142857143,-4.160357142857143,261.39785714285716,7.5600000000000005,42209.28548387097,380.7490322580645,16.836774193548386,-0.6364516129032258,287.2616129032258,35.98,47178.96833333333,414.10366666666664,16.969666666666665,1.3673333333333333,381.721,49.76,51377.49741935484,430.2945161290323,20.50483870967742,4.930645161290323,724.6964516129033,108.58,53499.52533333333,474.7353333333333,28.102666666666668,11.069333333333333,1185.7543333333333,1.92,52497.97774193549,439.4641935483871,31.982580645161292,14.62258064516129,1394.2183870967742,25.36,48841.12516129032,414.09032258064514,28.04032258064516,12.361290322580645,1158.271935483871,71.64,44026.599,350.53066666666666,24.479,9.040333333333333,955.6823333333333,53.82,39067.41516129032,323.27612903225804,17.39483870967742,0.48225806451612907,649.6506451612903,33.18,34906.43666666667,235.41633333333334,14.243333333333334,-1.817,544.19,12.41,32890.93838709677,210.47838709677418,7.962903225806452,-7.837741935483871,360.00548387096774,6.109999999999999
2017,DEH1,34681.64387096774,204.2,8.6,0.5,679,87.6,37944.4,300.0842857142857,13.185714285714285,1.5042857142857144,718.8560714285715,34.08,42277.62774193548,354.68387096774194,12.573548387096775,1.4529032258064516,729.0648387096775,122.57,46902.960333333336,377.52433333333335,21.337333333333333,10.192,1286.0533333333333,65.52,50798.95483870968,364.0367741935484,22.324193548387097,12.396774193548387,1477.161612903226,154.76,52759.836,405.83733333333333,28.66433333333333,17.704333333333334,2077.9653333333335,62.330000000000005,51835.21161290322,353.3429032258065,30.79225806451613,21.32548387096774,2558.245806451613,183.81,48447.35612903226,360.3438709677419,28.46483870967742,19.034193548387098,2223.2909677419357,179.56,43969.59333333333,341.622,26.311666666666667,16.578,1917.8133333333333,49.21,39354.256129032256,275.9267741935484,22.74225806451613,11.904193548387097,1481.7454838709677,99.45,35493.57633333333,229.108,14.773,3.7866666666666666,846.9463333333333,61.440000000000005,33631.367741935486,188.15129032258065,7.817096774193549,-1.8025806451612902,560.1674193548387,29.59
2017,GAH1,36720.92451612903,264.7,19.2,6.4,1006.4,202.5,39186.4,348.34535714285715,22.48392857142857,7.228928571428571,1046.7603571428572,37.64,42493.9864516129,382.08612903225804,22.624193548387098,8.147096774193548,1140.991935483871,39.95,46031.244333333336,422.0733333333333,27.804666666666666,13.038666666666666,1518.5353333333333,85.64,48987.36387096774,399.6248387096774,29.281290322580645,16.214193548387097,1808.641935483871,132.32999999999998,50459.106,341.25466666666665,30.168666666666667,20.675333333333334,2446.2556666666665,181.67,49766.79,369.1390322580645,32.84870967741936,22.36806451612903,2705.5009677419353,158.93,47207.06967741936,384.25129032258064,32.72354838709678,22.003548387096775,2652.3435483870967,89.02,43789.10433333334,383.9653333333333,30.263666666666666,18.525,2143.2793333333334,142.74,40259.951290322584,330.06870967741935,27.04032258064516,14.52,1773.415806451613,81.39999999999999,37331.556666666664,295.1,21.853,7.685666666666667,1081.1503333333333,11.9,35934.32064516129,224.82193548387096,16.351935483870967,5.571290322580645,955.0274193548387,82.78999999999999
2017,GAH2,36126.467741935485,252.1,16.7,4.4,893.5,145,38822.8,326.52142857142854,20.08142857142857,4.674285714285714,880.4485714285714,54.55,42430.49,352.7758064516129,20.4941935483871,6.39258064516129,1030.552258064516,77.01,46286.774333333335,404.09433333333334,25.975666666666665,12.033,1445.5430000000001,158.31,49516.194193548385,389.42967741935485,27.776774193548388,14.97516129032258,1741.223870967742,134.92,51128.564666666665,369.0156666666667,29.839666666666666,18.932333333333332,2198.4076666666665,298.83,50369.62483870968,398.6225806451613,32.83838709677419,21.174193548387098,2520.0822580645163,80.52,47570.16032258065,354.1832258064516,30.814193548387095,20.566774193548387,2432.1770967741936,183.1,43842.07633333333,400.09,28.992666666666665,16.096333333333334,1841.8866666666668,100.95,39994.49677419355,325.6777419354839,24.92258064516129,11.367096774193548,1449.733870967742,151.23,36795.098666666665,267.3686666666667,19.404333333333334,5.803333333333334,965.319,42.14,35264.22483870968,205.3416129032258,13.29483870967742,3.135806451612903,802.8132258064516,90.65
2017,IAH1,33833.60709677419,198.3,1.3,-7,392.3,37.3,37432.9,291.2578571428571,9.881428571428572,-3.8907142857142856,441.76928571428573,17.91,42188.99612903226,279.91967741935485,9.37258064516129,-1.1816129032258065,574.1512903225806,71.06,47260.973333333335,364.782,17.709,5.385666666666666,892.758,128.52,51549.918387096775,410.85709677419356,21.796129032258065,9.311290322580644,1202.5022580645161,83.55,53720.509,393.915,29.269,15.212333333333333,1778.1526666666666,65.41,52695.73806451613,378.89193548387095,30.763870967741934,17.541290322580643,2025.976129032258,119.81,48958.2335483871,380.3567741935484,26.96516129032258,14.129354838709677,1628.466129032258,51.37,44043.521,362.338,27.236666666666668,11.974333333333334,1447.6646666666666,91.4,38982.180645161294,228.86967741935484,18.221612903225807,7.349032258064516,1090.244193548387,119.36,34731.435666666664,223.953,9.126333333333333,-2.751,512.5756666666666,28.7,32669.730967741936,153.46354838709678,1.3883870967741936,-8.378709677419355,359.2958064516129,18.68
2017,IAH2,33533.82129032258,186.2,-1.1,-8.6,351.6,31.8,37252.9,286.44678571428574,6.820714285714286,-5.444285714285714,372.2675,34.04,42157.87870967742,284.33516129032256,8.081935483870968,-2.811290322580645,520.2758064516129,80.24,47386.814666666665,360.9026666666667,15.659666666666666,4.035,819.215,101.86,51814.99806451613,397.1596774193548,21.635161290322582,8.239032258064515,1122.2170967741936,118.87,54060.756,406.00233333333335,28.996,14.874333333333333,1735.2856666666667,45.57,52999.99741935484,377.6067741935484,30.401935483870968,17.76967741935484,2060.2683870967744,89.46000000000001,49138.04451612903,360.61967741935484,25.99451612903226,13.923225806451613,1605.9225806451614,128.9,44069.475333333336,337.2973333333333,26.062666666666665,12.518333333333334,1487.9046666666666,73.71,38851.379677419354,239.00612903225806,16.878709677419355,5.6329032258064515,961.9706451612903,141.43,34462.371333333336,219.51266666666666,8.584666666666667,-3.9836666666666667,473.3586666666667,5.22,32329.137741935483,149.99193548387098,0.5258064516129032,-9.916129032258064,320.1777419354839,12.2
2017,IAH3,33574.33,182.9,-0.7,-7.9,371.1,52.1,37277.2,299.4775,7.781071428571429,-5.406071428571429,397.24607142857144,19.99,42162.07548387097,283.85967741935485,7.5529032258064515,-3.023548387096774,516.674193548387,57.07,47369.83433333333,365.1326666666667,16.485666666666667,4.325333333333333,838.548,139.68,51779.193225806455,400.4935483870968,20.96677419354839,8.039032258064516,1105.9151612903227,92.72,54014.759666666665,401.12166666666667,28.447,14.361666666666666,1686.4683333333335,67.48,52958.88483870968,382.99870967741936,29.333548387096773,16.666129032258066,1916.7025806451613,67.45,49113.77225806451,376.53709677419357,25.61709677419355,13.028387096774194,1509.7154838709678,67.21,44065.975333333336,363.60633333333334,26.483,11.309333333333333,1387.4256666666668,22.22,38869.03129032258,230.69645161290322,17.171935483870968,5.977741935483871,986.7445161290323,128.23,34498.71566666666,220.58233333333334,8.03,-3.937333333333333,470.593,17.33,32375.180322580643,155.02483870967743,0.021612903225806435,-10.19,312.07451612903225,9.59
2017,IAH4,33574.33,189.7,-0.7,-7.8,373.8,53.2,37277.2,290.89964285714285,7.796785714285714,-4.676785714285714,436.1925,45.74,42162.07548387097,289.19612903225806,8.026451612903227,-2.2661290322580645,556.2951612903225,83.77,47369.83433333333,375.27433333333335,16.360666666666667,5.006333333333333,884.6393333333333,99.24,51779.193225806455,399.7367741935484,21.87258064516129,8.748387096774193,1162.5,134.59,54014.759666666665,391.086,29.010333333333335,15.034333333333333,1756.5253333333333,79.13,52958.88483870968,386.9974193548387,30.38,17.973225806451612,2082.7370967741936,58.75,49113.77225806451,360.07612903225805,26.414516129032258,14.030967741935484,1616.3212903225806,98.16,44065.975333333336,353.464,26.858666666666664,12.696,1510.9656666666667,54.05,38869.03129032258,236.12064516129033,17.35967741935484,6.163870967741936,994.0490322580645,161.74,34498.71566666666,220.48833333333334,8.714,-3.372,489.39733333333334,9.01,32375.180322580643,159.58322580645162,0.9322580645161291,-9.72,324.0896774193548,9.2
2017,MIH1,33307.96709677419,164.3,1.2,-5.1,448.2,97.4,37117.6,290.71535714285716,6.557142857142857,-3.7503571428571427,492.4864285714286,69.48,42134.51096774194,305.7458064516129,6.018064516129033,-3.6793548387096773,499.79387096774195,80.24,47481.362,367.1603333333333,16.886,5.008666666666667,899.3426666666667,132.78,52014.56612903226,396.7525806451613,19.828709677419354,7.539354838709677,1083.0970967741935,66.11,54317.33433333333,394.779,27.044,14.177333333333333,1666.8916666666667,65.68,53229.24935483871,400.64612903225805,27.99290322580645,15.845483870967742,1806.4183870967743,73.82000000000001,49273.224516129034,353.45,25.683870967741935,13.404516129032258,1548.5251612903226,63.55,44088.96366666667,357.6263333333333,25.429,10.827333333333334,1353.067,28.66,38753.1,213.20612903225808,18.02709677419355,7.182258064516129,1054.895806451613,222.18,34259.789333333334,183.25933333333333,7.5103333333333335,-1.339,565.5766666666667,92.94,32072.295483870967,158.1916129032258,-0.7916129032258065,-8.523870967741935,359.00387096774193,32.52
2017,MOH1,34609.142258064516,205.2,6,-3.3,511.7,33.1,37900.6,316.3042857142857,13.759642857142858,0.44428571428571423,460.76392857142855,6.06,42270.017096774194,296.5816129032258,14.117096774193548,3.1170967741935485,646.4254838709677,63.47,46933.681333333334,377.6406666666667,20.895666666666667,9.009333333333334,1088.5906666666667,259.18,50863.217419354834,403.4558064516129,23.822580645161292,11.925806451612903,1433.139677419355,144.53,52841.86866666667,401.71066666666667,29.169,17.126666666666665,1981.805,96.17,51908.77225806451,383.18806451612903,31.54967741935484,20.391935483870967,2415.0406451612903,68.87,48491.15612903226,394.8716129032258,28.01290322580645,16.735806451612902,1921.9422580645162,68.28999999999999,43975.941,370.59366666666665,28.441333333333333,14.772333333333334,1722.7359999999999,35.53,39322.33225806452,254.3651612903226,20.476774193548387,9.475806451612904,1284.6399999999999,113.03,35428.363,236.53833333333333,13.883000000000001,1.964,731.04,13.07,33549.25322580645,186.57064516129032,5.5932258064516125,-4.596129032258064,479.36967741935484,6.59
2017,NCH1,35694.423548387094,239.9,15.1,3.4,835.3,84.6,38559.3,327.3667857142857,19.91464285714286,4.188928571428572,856.7446428571428,26.46,42384.552903225805,350.09580645161293,18.348387096774193,3.9203225806451614,865.5509677419354,85.49,46471.791,366.9746666666667,25.863,13.198,1530.6263333333334,180.68,49900.17741935484,389.6941935483871,27.470645161290324,15.98741935483871,1863.4412903225807,100,51615.71166666667,390.628,30.211333333333332,19.337,2276.104333333333,110.98,50807.81677419355,374.25032258064516,32.44870967741935,22.14548387096774,2684.4709677419355,65.76,47833.29419354839,342.2893548387097,30.606129032258064,21.025806451612905,2514.043870967742,94.84,43880.399,352.7103333333333,28.290666666666667,17.942333333333334,2076.318333333333,140.46,39802.27612903226,314.2303225806452,25.266774193548386,12.560645161290322,1559.5809677419354,73.72,36405.539,261.445,18.331666666666667,4.519333333333333,888.97,35.7,34776.610322580644,192.44806451612902,12.504193548387097,1.6087096774193548,716.6225806451613,100.71
2017,NEH3,33853.26870967742,208.6,1.2,-7.3,336.7,24.4,37444.8,294.3475,9.688214285714286,-3.9653571428571426,326.7942857142857,16.13,42191.04096774194,284.0074193548387,11.613870967741935,-0.35999999999999993,504.48290322580647,64.39,47252.706333333335,359.928,17.276333333333334,5.263,831.003,98.85,51532.52483870968,407.10806451612905,23.223870967741934,9.778064516129032,1205.0370967741935,170.14000000000001,53698.204666666665,406.349,30.24866666666667,16.450333333333333,1901.823,94.81,52675.78419354839,364.5467741935484,31.343870967741935,19.48709677419355,2290.4309677419355,70.59,48946.42548387097,378.70129032258063,27.27,15.341612903225807,1756.248064516129,106.08,44041.81533333333,340.67466666666667,27.131,13.593666666666666,1596.1673333333333,111.42,38990.7735483871,252.23419354838708,18.42322580645161,6.172258064516129,1008.6216129032258,119.58,34749.08833333333,227.34333333333333,11.252666666666666,-2.462666666666667,523.8416666666667,4.49,32692.058064516128,161.46935483870968,2.776774193548387,-8.191935483870967,368.1645161290323,7.7
2017,NEH4,33853.26870967742,208.6,1.2,-7.3,336.7,24.4,37444.8,294.3475,9.688214285714286,-3.9653571428571426,326.7942857142857,16.13,42191.04096774194,284.0074193548387,11.613870967741935,-0.35999999999999993,504.48290322580647,64.39,47252.706333333335,359.928,17.276333333333334,5.263,831.003,98.85,51532.52483870968,407.10806451612905,23.223870967741934,9.778064516129032,1205.0370967741935,170.14000000000001,53698.204666666665,406.349,30.24866666666667,16.450333333333333,1901.823,94.81,52675.78419354839,364.5467741935484,31.343870967741935,19.48709677419355,2290.4309677419355,70.59,48946.42548387097,378.70129032258063,27.27,15.341612903225807,1756.248064516129,106.08,44041.81533333333,340.67466666666667,27.131,13.593666666666666,1596.1673333333333,111.42,38990.7735483871,252.23419354838708,18.42322580645161,6.172258064516129,1008.6216129032258,119.58,34749.08833333333,227.34333333333333,11.252666666666666,-2.462666666666667,523.8416666666667,4.49,32692.058064516128,161.46935483870968,2.776774193548387,-8.191935483870967,368.1645161290323,7.7
2017,NYH1,33307.96709677419,174,2,-4.8,460.5,71.2,37117.6,284.6614285714286,5.760714285714285,-4.280714285714286,466.61107142857145,63.46,42134.51096774194,311.9948387096774,3.2267741935483873,-6.485161290322581,413.28709677419357,118.54,47481.362,375.5556666666667,15.850333333333333,4.1193333333333335,854.6646666666667,127.69,52014.56612903226,350.3283870967742,17.856129032258064,7.43741935483871,1072.1941935483871,140.6,54317.33433333333,389.388,24.096,12.694333333333333,1509.9756666666667,121.44,53229.24935483871,353.05290322580646,25.730645161290322,15.610645161290323,1790.4690322580645,162.9,49273.224516129034,397.80612903225807,25.068387096774195,13.163225806451614,1538.5148387096774,51.66,44088.96366666667,315.3593333333333,23.056333333333335,10.948666666666666,1341.0143333333333,77.94,38753.1,230.46064516129033,18.767096774193547,7.71741935483871,1096.4645161290323,171.07,34259.789333333334,176.52033333333333,7.426333333333333,-1.3053333333333332,573.993,72.67999999999999,32072.295483870967,153.07548387096773,-0.5954838709677419,-7.440645161290322,380.8283870967742,38.9
2017,NYH2,33307.96709677419,174,2,-4.8,460.5,71.2,37117.6,284.6614285714286,5.760714285714285,-4.280714285714286,466.61107142857145,63.46,42134.51096774194,311.9948387096774,3.2267741935483873,-6.485161290322581,413.28709677419357,118.54,47481.362,375.5556666666667,15.850333333333333,4.1193333333333335,854.6646666666667,127.69,52014.56612903226,350.3283870967742,17.856129032258064,7.43741935483871,1072.1941935483871,140.6,54317.33433333333,389.388,24.096,12.694333333333333,1509.9756666666667,121.44,53229.24935483871,353.05290322580646,25.730645161290322,15.610645161290323,1790.4690322580645,162.9,49273.224516129034,397.80612903225807,25.068387096774195,13.163225806451614,1538.5148387096774,51.66,44088.96366666667,315.3593333333333,23.056333333333335,10.948666666666666,1341.0143333333333,77.94,38753.1,230.46064516129033,18.767096774193547,7.71741935483871,1096.4645161290323,171.07,34259.789333333334,176.52033333333333,7.426333333333333,-1.3053333333333332,573.993,72.67999999999999,32072.295483870967,153.07548387096773,-0.5954838709677419,-7.440645161290322,380.8283870967742,38.9
2017,NYH3,33307.96709677419,174,2,-4.8,460.5,71.2,37117.6,284.6614285714286,5.760714285714285,-4.280714285714286,466.61107142857145,63.46,42134.51096774194,311.9948387096774,3.2267741935483873,-6.485161290322581,413.28709677419357,118.54,47481.362,375.5556666666667,15.850333333333333,4.1193333333333335,854.6646666666667,127.69,52014.56612903226,350.3283870967742,17.856129032258064,7.43741935483871,1072.1941935483871,140.6,54317.33433333333,389.388,24.096,12.694333333333333,1509.9756666666667,121.44,53229.24935483871,353.05290322580646,25.730645161290322,15.610645161290323,1790.4690322580645,162.9,49273.224516129034,397.80612903225807,25.068387096774195,13.163225806451614,1538.5148387096774,51.66,44088.96366666667,315.3593333333333,23.056333333333335,10.948666666666666,1341.0143333333333,77.94,38753.1,230.46064516129033,18.767096774193547,7.71741935483871,1096.4645161290323,171.07,34259.789333333334,176.52033333333333,7.426333333333333,-1.3053333333333332,573.993,72.67999999999999,32072.295483870967,153.07548387096773,-0.5954838709677419,-7.440645161290322,380.8283870967742,38.9
2017,OHH1,34294.94935483871,183.5,5.1,-3,534.8,88.8,37710.8,268.83642857142854,10.044285714285714,-1.3557142857142856,600.3253571428571,71.73,42237.10451612903,312.7983870967742,9.913225806451614,-0.7551612903225806,635.388064516129,133.03,47066.57133333333,385.9186666666667,20.376,7.008666666666667,1040.2013333333334,124.14,51141.57870967742,375.27354838709675,21.58516129032258,10.078064516129032,1280.9683870967742,185.68,53197.566666666666,392.05066666666664,26.896666666666665,14.84,1726.1293333333333,120.77,52227.56935483871,377.70612903225805,28.108064516129033,17.258064516129032,1990.9190322580646,223.6,48680.70419354839,384.45677419354837,26.45935483870968,14.891290322580645,1717.5390322580645,87.03,44003.393000000004,351.48833333333334,24.561333333333334,12.379,1466.251,88.66,39184.22903225807,249.1658064516129,19.183870967741935,7.698387096774193,1113.5777419354838,147.97,35145.871666666666,203.539,10.299,-0.24266666666666664,625.2663333333334,184.32999999999998,33193.19935483871,168.30774193548388,2.2229032258064514,-6.30741935483871,411.9374193548387,52.04
2017,ONH1,33012.702580645164,161.8,-0.1,-6.1,418.4,101.1,36941.1,292.25964285714286,3.279642857142857,-5.430714285714286,428.7825,85.87,42104.0664516129,304.4890322580645,3.0603225806451615,-5.344193548387097,443.04387096774195,82.32000000000001,47604.61633333333,367.67766666666665,13.974333333333334,3.0216666666666665,776.664,134.09,52275.26935483871,368.84354838709675,16.281290322580645,6.421935483870968,995.0064516129032,135.72,54653.081333333335,380.84866666666665,23.57,12.438333333333333,1478.8176666666666,100.82000000000001,53528.97935483871,382.25709677419354,25.205161290322582,14.326451612903226,1643.3445161290322,56.75,49449.563870967744,363.0409677419355,23.916774193548388,12.302903225806451,1452.0045161290323,89.41,44114.35533333333,345.67533333333336,23.296,10.071,1277.6376666666667,30.52,38624.97129032258,223.28677419354838,17.080645161290324,6.148064516129033,983.8696774193548,70.77,33995.12933333333,161.548,6.107,-1.862,548.9506666666666,84.74,31736.199677419354,154.18709677419355,-2.4612903225806453,-9.744516129032258,331.0477419354839,53.910000000000004
2017,ONH2,33411.278387096776,175.2,2.1,-4,487.5,53.3,37179.5,270.4271428571429,6.1175,-2.8474999999999997,519.2510714285714,70.11,42145.191612903225,300.3016129032258,5.178064516129032,-2.9174193548387097,523.603870967742,67.50999999999999,47438.14133333333,375.909,15.193,5.130333333333334,899.0823333333333,70.62,51923.2929032258,361.93548387096774,17.324193548387097,8.22483870967742,1128.6274193548388,138.12,54199.943333333336,398.8713333333333,25.155333333333335,14.360666666666667,1675.04,56.69,53124.38161290323,378.85548387096776,26.78516129032258,16.29032258064516,1870.1967741935484,45.91,49211.42032258064,374.0232258064516,25.32483870967742,13.977419354838709,1599.6803225806452,61.04,44080.05733333333,337.5126666666667,23.653333333333332,12.125666666666667,1460.2956666666666,36.88,38798.02612903226,225.55290322580646,18.33225806451613,8.868064516129031,1193.618387096774,79.14,34352.44033333333,180.092,8.302333333333333,0.18,636.2653333333334,121.16,32189.80741935484,154.78774193548387,-0.6829032258064517,-7.594838709677419,388.1974193548387,51.300000000000004
2017,TXH1,36955.68096774194,269.1,19.7,6.9,1089.3,110,39330.3,322.93857142857144,24.08892857142857,10.711428571428572,1345.0928571428572,97.91,42519.14709677419,368.7793548387097,25.38806451612903,12.694193548387096,1525.9316129032259,65.56,45930.045,416.33133333333336,27.743666666666666,13.701333333333332,1605.4166666666667,81.87,48778.375483870965,408.3632258064516,30.128064516129033,16.033548387096776,1863.5145161290322,134.88,50194.97,382.88866666666667,32.970666666666666,21.459333333333333,2570.763,113.22,49528.746451612904,423.16548387096776,36.80806451612903,23.53516129032258,2904.6370967741937,21.65,47063.36935483871,336.67129032258066,34.45645161290322,23.28,2863.8590322580644,525.71,43768.112,385.52433333333335,32.38633333333333,20.544,2452.351,27.060000000000002,40365.07419354839,358.15903225806454,28.20516129032258,14.053548387096775,1706.873870967742,95.64,37543.54666666667,267.715,24.907,12.685333333333334,1569.8773333333334,15.3,36198.70580645162,221.96193548387097,16.681612903225805,5.110645161290322,920.9045161290322,95.05
2017,WIH1,33182.52387096774,172,-1.7,-9.1,349,78.8,37042.6,289.34964285714284,5.220714285714286,-6.021428571428571,421.1035714285714,60.99,42121.56193548387,314.43774193548387,6.026774193548388,-4.432903225806451,472.50548387096774,74.62,47533.77566666667,359.53766666666667,15.812666666666667,3.4636666666666667,800.3643333333333,124.28,52125.35129032258,373.71,19.04290322580645,7.042903225806452,1033.3096774193548,91.85,54459.93233333333,380.766,26.374666666666666,14.117666666666667,1651.2573333333332,180.53,53356.58483870968,385.85870967741937,27.251612903225805,15.77774193548387,1806.481935483871,273.95,49348.195806451615,380.42645161290324,24.539354838709677,13.283548387096774,1539.038064516129,64.99,44099.764,356.63366666666667,24.64,11.208333333333334,1377.383,15.55,38698.61483870968,213.79129032258064,16.336129032258064,6.283548387096774,994.4432258064517,108.08,34147.323333333334,204.453,6.540666666666667,-3.5856666666666666,481.11766666666665,18.92,31929.549677419353,147.55741935483871,-2.0370967741935484,-9.968387096774194,320.56193548387097,23.72
2017,WIH2,33076.73516129032,168.5,-1.7,-9.6,341.8,70.8,36979.3,285.7117857142857,4.6275,-6.7025,402.31107142857144,55.51,42110.65838709677,319.25935483870967,5.443225806451613,-5.182258064516129,451.87129032258065,63.71,47577.92166666667,351.41833333333335,15.683333333333334,3.338,799.1466666666666,156.09,52218.75,384.1683870967742,19.19,6.7706451612903225,1015.2467741935484,75.56,54580.239,364.815,26.290666666666667,13.795333333333334,1622.6673333333333,178.96,53463.97677419355,390.28,27.223548387096773,15.074516129032258,1730.9770967741936,136.77,49411.36064516129,373.99225806451614,24.676774193548386,12.667741935483871,1483.3564516129031,57.96,44108.85833333333,352.00600000000003,24.672666666666668,10.523333333333333,1321.2273333333333,19.61,38652.722903225804,212.49,16.33483870967742,5.650322580645161,950.6787096774193,97.23,34052.507,196.46099999999998,6.358333333333333,-3.9023333333333334,472.12166666666667,19.16,31809.11741935484,147.01225806451612,-2.4858064516129033,-10.586129032258064,306.4735483870968,17.94
2018,ARH1,35840.439032258066,244.6,7.5,-3.3,529.5,77.1,38648.3,262.8792857142857,13.948214285714286,2.950357142857143,800.4867857142857,408.88,42400.05774193548,356.2116129032258,18.156129032258065,6.722258064516129,1013.5238709677419,94.37,46409.33066666667,402.066,19.635666666666665,6.832333333333334,1020.747,196.62,49770.44064516129,385.98387096774195,31.091290322580644,19.39741935483871,2269.2406451612906,65.27,51451.014,389.976,32.98233333333333,21.584,2587.581,81.18,50659.71580645161,378.7903225806452,33.116129032258065,22.79290322580645,2741.9945161290325,54.14,47744.437419354836,373.31774193548387,31.793870967741935,21.302903225806453,2513.539677419355,121.58999999999999,43867.46433333334,317.313,29.382666666666665,19.965666666666667,2361.68,197.28,39867.17,306.61483870967743,23.572580645161292,12.599032258064517,1564.6193548387096,158.82,36537.16533333333,226.427,13.441333333333333,3.4383333333333335,816.8919999999999,122.33,34941.46709677419,191.91258064516128,11.549032258064516,2.987741935483871,790.2429032258065,215.96
2018,ARH2,35579.40903225807,259.3,6.3,-4,510.6,125.7,38489.3,274.9535714285714,12.995357142857143,2.3310714285714287,777.385,310.46,42372.355161290325,353.5977419354839,16.429354838709678,5.339354838709678,921.2483870967742,90.91,46520.94066666667,395.1693333333333,18.628666666666668,6.128,981.6216666666667,200.21,50002.342903225806,370.82935483870966,30.696129032258064,19.235806451612902,2252.8722580645162,169.53,51745.484,381.445,32.852333333333334,21.824333333333332,2628.428,99.47,50924.47548387097,379.36709677419356,33.07322580645161,22.713870967741936,2772.2829032258064,39.77,47903.22774193549,368.09225806451616,31.60774193548387,21.08290322580645,2511.900322580645,136.19,43890.57366666666,317.321,29.489,19.41433333333333,2288.559,162.56,39751.21193548387,307.48064516129034,23.122258064516128,11.537096774193548,1471.2706451612903,91.85,36301.884,216.33599999999998,12.387,2.7106666666666666,776.8636666666666,166.45000000000002,34646.71290322581,192.77709677419355,10.851290322580645,2.2287096774193547,747.1277419354839,138.15
